filename,context,age_sex,body_part,comm_mode,sound_type,elephant_id,receiver_id,country,session_id,mean_f0,std_f0,f0_range,f0_slope,mean_f1,mean_f2,mean_f3,duration,attack_time,temporal_centroid,rms_energy,mean_hnr,spectral_flatness,spectral_centroid,spectral_bandwidth,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4
session_06_call_0002.wav,Attentive,calf,mouth,acoustic,rumble,E003,E003,Botswana,06,17.571,1.99,4.39,-0.2349,88.58,164.29,271.25,1.739,0.357,0.37,0.01324,10.32,0.04624,68.13,67.5,140.3,-76.77,1.915,-2.134,2.667
session_06_call_0003.wav,Calf Reassurance & Protection,adult_female,body,acoustic,roar,E001,E011,Zimbabwe,06,9.602,1.055,10.361,-0.0819,97.96,207.54,310.59,2.246,0.288,0.463,0.04354,8.088,0.0298,54.93,63.85,61.39,-75.113,9.718,-2.307,-1.348
session_06_call_0004.wav,Aggressive,calf,ears,acoustic,trumpet,E003,E024,Botswana,06,26.692,2.152,8.829,0.2867,96.66,161.5,283.91,2.0,0.356,0.758,0.08261,6.828,0.02343,98.99,46.24,134.78,-69.57,7.897,-2.135,0.022
session_06_call_0005.wav,Lone & Object Play,calf,trunk,acoustic,rumble,E003,,Botswana,06,24.51,1.323,14.238,-0.5156,97.96,161.19,295.03,3.93,0.386,0.792,0.02902,8.934,0.011,65.87,64.93,142.76,-63.31,11.153,4.785,0.226
session_06_call_0006.wav,Conflict & Confrontation,adult_female,ears,seismic,rumble,E016,E014,Botswana,06,20.707,2.807,10.756,0.488,104.78,192.17,311.24,2.062,0.44,0.8,0.08835,1.092,0.03403,54.68,45.31,149.55,-75.914,25.298,-4.344,-3.772
session_06_call_0007.wav,Aggressive,calf,ears,acoustic,rumble,E003,,Botswana,06,28.223,2.167,5.18,0.0585,88.9,152.1,263.58,0.976,0.206,0.451,0.10145,5.66,0.04793,98.74,63.03,189.8,-64.755,8.014,-1.33,-2.453
session_06_call_0008.wav,Lone & Object Play,adult_female,body,acoustic,rumble,E016,E003,Botswana,06,11.468,2.924,6.166,-0.2802,86.19,180.69,279.95,2.671,0.121,0.758,0.04024,3.502,0.03304,30.44,78.88,68.76,-92.146,11.787,7.778,4.728
session_06_call_0009.wav,Courtship,adult_female,body,acoustic,roar,E001,E004,Zimbabwe,06,18.522,1.872,6.024,0.4004,112.89,174.82,302.91,3.577,0.589,0.259,0.06585,5.975,0.013,29.49,74.22,95.08,-76.745,18.213,5.061,0.073
session_06_call_0010.wav,Calf Nourishment & Weaning,adult_female,feet,seismic,bark,E001,,Zimbabwe,06,15.289,2.245,6.24,-0.1473,92.26,164.46,291.4,1.843,0.128,0.36,0.03963,6.358,0.01952,59.6,52.64,92.87,-85.155,17.05,-2.726,6.094
session_06_call_0011.wav,Courtship,adult_female,trunk,visual,roar,E001,E010,Zimbabwe,06,16.784,1.449,14.68,-0.3921,108.4,180.83,338.6,3.971,0.104,0.589,0.05389,5.295,0.02528,87.19,62.11,164.14,-69.832,16.919,2.563,4.882
session_06_call_0012.wav,Calf Nourishment & Weaning,adult_female,ears,acoustic,trumpet,E016,E008,Botswana,06,12.788,1.524,14.532,0.3438,108.01,156.05,284.41,2.339,0.386,0.565,0.02297,5.829,0.00658,37.69,55.79,81.48,-65.708,7.166,-2.524,3.172
session_06_call_0013.wav,Foraging & Comfort Technique,adult_female,body,chemical,rumble,E001,,Zimbabwe,06,7.924,2.626,3.086,-0.0852,98.59,187.2,282.96,2.52,0.468,0.585,0.01757,9.406,0.03267,49.56,64.87,53.11,-76.805,5.826,-0.288,3.779
session_06_call_0014.wav,Protest & Distress,calf,body,acoustic,rumble,E003,,Botswana,06,33.22,1.177,7.904,0.4979,102.75,160.28,272.54,1.704,0.569,0.456,0.08576,2.951,0.0031,139.84,61.99,298.19,-62.026,8.55,0.017,0.769
session_06_call_0015.wav,Birth,adult_female,body,acoustic,trumpet,E001,E004,Zimbabwe,06,25.358,2.568,4.389,-0.0045,109.08,181.21,325.36,1.245,0.232,0.242,0.10119,3.316,0.01629,65.52,50.95,158.31,-59.565,16.191,-2.66,2.812
session_06_call_0016.wav,Aggressive,adult_female,trunk,acoustic,trumpet,E016,E012,Botswana,06,15.621,2.966,2.522,0.3906,105.93,173.09,290.17,2.071,0.192,0.495,0.06049,2.223,0.00495,86.99,67.8,105.22,-66.199,6.666,-0.613,-2.472
session_06_call_0017.wav,Aggressive,adult_female,ears,acoustic,rumble,E016,E014,Botswana,06,18.262,1.47,11.9,0.2064,98.42,179.61,300.22,1.215,0.052,0.238,0.06736,0.591,0.01823,85.23,65.37,188.46,-72.383,25.159,-0.91,0.766
session_06_call_0018.wav,Courtship,adult_female,ears,acoustic,roar,E001,E017,Zimbabwe,06,18.384,2.4,4.533,-0.067,107.42,180.45,344.61,3.866,0.105,0.299,0.04923,7.537,0.01496,77.88,53.55,123.92,-77.816,6.902,-3.671,-3.565
session_06_call_0019.wav,Aggressive,adult_female,ears,chemical,rumble,E016,,Botswana,06,19.42,2.699,8.357,0.19,98.25,161.85,281.47,1.955,0.074,0.248,0.05645,1.073,0.02438,40.73,45.78,83.65,-69.6,4.097,-0.463,3.176
session_06_call_0020.wav,Aggressive,calf,feet,visual,rumble,E003,E017,Botswana,06,27.735,2.275,6.21,0.2145,99.72,169.72,275.34,2.088,0.155,0.583,0.07852,5.602,0.00542,117.41,64.66,113.73,-56.467,21.17,4.007,4.281
session_07_call_0001.wav,Calf Nourishment & Weaning,calf,body,acoustic,rumble,E010,E008,Tanzania,07,23.238,0.618,14.134,-0.2424,108.86,186.12,297.41,2.479,0.456,0.261,0.0186,3.76,0.00161,91.03,63.37,105.67,-79.18,14.362,0.743,3.448
session_07_call_0002.wav,Foraging & Comfort Technique,subadult_male,feet,acoustic,rumble,E009,,South Africa,07,11.466,2.86,6.568,-0.1687,96.36,161.18,294.27,5.323,0.502,0.295,0.00263,10.126,0.03392,23.76,70.81,55.75,-75.687,8.114,-7.667,-3.396
session_07_call_0003.wav,Avoidance,calf,feet,acoustic,trumpet,E010,E021,Tanzania,07,25.195,1.901,6.501,0.5045,99.78,187.44,282.32,0.3,0.406,0.281,0.05109,1.113,0.00278,100.59,64.42,148.73,-70.934,10.758,2.201,6.185
session_07_call_0004.wav,Affiliative,calf,ears,acoustic,rumble,E010,E024,Tanzania,07,27.133,2.806,14.279,0.3238,109.22,179.65,304.2,2.951,0.066,0.644,0.02681,6.377,0.0064,88.7,61.66,193.95,-59.153,11.42,2.341,0.192
session_07_call_0005.wav,Courtship,calf,feet,acoustic,trumpet,E018,,Zimbabwe,07,23.115,1.765,8.645,-0.1234,99.55,151.02,246.53,4.103,0.082,0.71,0.06173,2.458,0.03329,86.03,61.78,160.26,-75.779,10.325,1.681,2.477
session_07_call_0006.wav,Foraging & Comfort Technique,calf,feet,acoustic,rumble,E003,,Botswana,07,13.239,1.12,6.19,-0.028,70.83,155.49,250.61,4.266,0.25,0.727,0.01373,11.121,0.03807,41.23,44.64,20.35,-78.051,9.959,-2.433,1.876
session_07_call_0007.wav,Avoidance,calf,trunk,acoustic,roar,E003,,Botswana,07,24.606,0.551,5.747,-0.0117,95.02,146.93,262.14,0.531,0.582,0.464,0.04115,5.457,0.02107,68.04,57.4,73.3,-71.652,11.995,3.3,-2.139
session_07_call_0008.wav,Foraging & Comfort Technique,calf,feet,seismic,trumpet,E003,E017,Botswana,07,15.378,1.907,4.712,-0.0202,73.78,134.82,266.49,3.76,0.444,0.655,0.01552,11.89,0.02129,78.39,60.08,87.65,-63.796,5.108,11.258,1.126
session_07_call_0009.wav,Attentive,calf,trunk,chemical,bark,E003,E024,Botswana,07,22.485,2.268,9.923,0.2631,91.57,161.73,264.25,3.13,0.11,0.429,0.01019,11.309,0.00632,72.12,55.79,174.05,-73.064,9.811,-6.325,2.113
session_07_call_0010.wav,Foraging & Comfort Technique,calf,mouth,acoustic,rumble,E003,E018,Botswana,07,20.737,1.98,13.517,-0.7063,85.49,145.52,274.24,5.213,0.113,0.711,0.02139,11.881,0.01786,66.52,70.96,146.44,-80.104,13.054,-8.55,-0.668
session_07_call_0011.wav,Foraging & Comfort Technique,calf,body,chemical,roar,E018,E005,Zimbabwe,07,15.114,2.761,8.278,0.3665,88.61,156.31,262.0,2.584,0.295,0.393,0.01609,9.949,0.01358,72.97,70.79,81.43,-67.686,8.782,5.289,1.908
session_07_call_0012.wav,Coalition Building,adult_female,ears,visual,rumble,E016,E008,Botswana,07,13.628,2.448,3.128,-0.3128,103.67,175.77,284.28,3.584,0.122,0.501,0.03591,6.068,0.0012,41.45,44.14,44.95,-60.64,11.924,-5.294,-4.621
session_07_call_0013.wav,Foraging & Comfort Technique,subadult_male,body,acoustic,rumble,E009,E013,South Africa,07,13.659,1.414,5.608,0.4315,93.46,175.63,295.66,4.263,0.42,0.586,0.01208,12.099,0.04829,32.59,65.68,52.25,-82.648,15.169,-6.816,2.781
session_07_call_0014.wav,Foraging & Comfort Technique,calf,trunk,acoustic,rumble,E003,E020,Botswana,07,17.725,0.576,6.551,-0.0849,98.05,173.69,275.89,3.261,0.22,0.322,0.01827,11.699,0.00877,60.59,53.92,30.44,-68.42,10.93,2.23,-4.013
session_07_call_0015.wav,Affiliative,calf,trunk,acoustic,trumpet,E010,,Tanzania,07,21.715,1.45,6.496,-0.2735,103.46,187.4,311.48,2.702,0.079,0.643,0.01743,4.763,0.02487,103.92,69.68,227.0,-80.259,17.291,0.281,2.418
session_07_call_0016.wav,Foraging & Comfort Technique,calf,ears,acoustic,rumble,E018,,Zimbabwe,07,17.723,1.856,2.322,-0.9264,95.32,169.42,256.81,3.521,0.232,0.602,0.01218,7.16,0.04351,60.75,80.22,108.19,-78.547,16.135,2.523,2.181
session_07_call_0017.wav,Coalition Building,calf,feet,visual,rumble,E003,E019,Botswana,07,20.877,1.787,14.505,-0.7779,103.53,158.54,258.36,3.011,0.365,0.547,0.02646,11.398,0.0135,101.66,62.57,159.39,-63.809,13.116,1.392,-0.699
session_07_call_0018.wav,Lone & Object Play,calf,mouth,acoustic,rumble,E003,,Botswana,07,23.114,2.691,8.65,-0.791,96.29,150.23,244.26,2.857,0.203,0.757,0.04681,5.438,0.01702,120.37,49.53,163.12,-73.938,10.398,-2.533,1.685
session_07_call_0019.wav,Conflict & Confrontation,calf,mouth,seismic,rumble,E010,E020,Tanzania,07,29.684,2.202,3.017,-0.0428,101.69,167.08,308.21,0.76,0.174,0.515,0.06132,-2.023,0.00727,86.06,52.59,146.85,-60.979,8.839,-0.714,1.791
session_07_call_0020.wav,Foraging & Comfort Technique,subadult_male,mouth,acoustic,rumble,E009,,South Africa,07,14.842,1.538,6.061,0.3846,102.43,179.36,295.26,4.383,0.565,0.679,0.0191,10.052,0.02864,56.52,66.32,100.34,-70.603,6.321,2.805,8.536
session_08_call_0001.wav,Foraging & Comfort Technique,calf,ears,acoustic,trumpet,E019,E014,South Africa,08,16.577,2.061,5.774,-0.3635,117.75,185.53,299.56,5.35,0.425,0.586,0.01276,12.755,0.03688,65.96,42.13,81.7,-65.636,11.515,2.361,-0.195
session_08_call_0002.wav,Conflict & Confrontation,calf,trunk,seismic,rumble,E019,E011,South Africa,08,31.605,2.511,2.367,0.273,134.53,191.01,303.23,3.533,0.192,0.572,0.10013,3.771,0.01098,137.65,78.25,141.0,-66.833,10.213,7.125,-1.479
session_08_call_0003.wav,Conflict & Confrontation,subadult_male,feet,acoustic,chirp,E007,,Botswana,08,28.94,2.282,14.83,-0.5277,122.45,186.68,295.37,1.385,0.334,0.514,0.11654,0.208,0.01624,104.47,59.01,189.77,-63.39,8.476,-2.107,-0.737
session_08_call_0004.wav,Conflict & Confrontation,calf,ears,acoustic,roar,E011,E001,Zimbabwe,08,26.401,2.703,13.251,-0.0319,112.32,180.68,293.42,2.158,0.413,0.458,0.05962,2.09,0.01795,88.85,52.25,215.65,-64.545,12.891,-0.552,-0.956
session_08_call_0005.wav,Conflict & Confrontation,calf,mouth,acoustic,rumble,E019,,South Africa,08,27.452,1.775,10.438,1.3698,128.2,188.94,322.12,2.812,0.385,0.307,0.09247,3.747,0.00547,96.29,55.92,180.5,-75.992,13.571,-4.735,4.928
session_08_call_0006.wav,Conflict & Confrontation,calf,mouth,acoustic,rumble,E011,,Zimbabwe,08,25.752,2.867,11.032,-0.2451,105.53,170.67,302.31,0.971,0.129,0.772,0.098,2.665,0.01065,96.61,72.36,124.28,-66.675,5.095,-1.654,-0.786
session_08_call_0007.wav,Avoidance,calf,feet,acoustic,rumble,E011,E002,Zimbabwe,08,20.174,1.43,14.951,-0.3182,108.04,185.42,303.17,0.3,0.058,0.257,0.10403,2.337,0.00984,49.8,45.03,175.15,-50.533,7.621,-5.282,-6.711
session_08_call_0008.wav,Attentive,subadult_male,trunk,acoustic,bark,E007,,Botswana,08,17.442,1.159,9.347,0.3329,103.69,186.86,305.15,1.181,0.172,0.316,0.00683,12.264,0.04003,83.03,63.96,113.0,-61.681,12.349,0.272,4.441
session_08_call_0009.wav,Conflict & Confrontation,subadult_female,mouth,visual,rumble,E002,E022,Zimbabwe,08,25.442,1.283,11.796,-0.02,95.93,188.84,271.32,1.944,0.196,0.42,0.03592,2.847,0.03378,76.47,51.71,205.03,-56.557,12.585,-1.82,-0.718
session_08_call_0010.wav,Advertisement & Attraction,calf,body,acoustic,rumble,E019,E016,South Africa,08,29.061,0.904,11.038,-0.3342,126.71,201.46,311.09,6.404,0.146,0.217,0.06463,7.564,0.02913,85.59,53.78,129.4,-61.95,15.983,-3.632,0.85
session_08_call_0011.wav,Calf Nourishment & Weaning,adult_female,feet,acoustic,rumble,E012,E014,Tanzania,08,15.612,0.683,4.424,0.1266,89.76,153.7,290.45,3.123,0.548,0.377,0.02852,5.968,0.01599,61.87,62.56,121.15,-58.411,10.855,-0.452,4.526
session_08_call_0012.wav,Birth,subadult_male,mouth,acoustic,rumble,E007,E024,Botswana,08,35.624,2.42,8.286,-0.3219,129.24,190.83,305.93,1.799,0.134,0.511,0.14142,2.488,0.04552,168.66,59.82,186.01,-63.578,10.461,-0.605,-0.094
session_08_call_0013.wav,Avoidance,adult_female,mouth,acoustic,rumble,E012,,Tanzania,08,17.586,1.476,8.167,-0.0496,89.15,147.13,268.1,1.191,0.187,0.523,0.07558,4.83,0.02946,59.58,62.45,148.06,-76.424,6.858,0.726,1.246
session_08_call_0014.wav,Birth,calf,mouth,acoustic,rumble,E019,E001,South Africa,08,35.771,1.122,14.506,-0.4123,117.31,198.89,312.46,3.651,0.386,0.792,0.1228,5.549,0.03656,124.8,51.82,145.98,-65.645,13.773,9.106,0.185
session_08_call_0015.wav,Avoidance,calf,body,visual,rumble,E011,E014,Zimbabwe,08,23.712,2.309,3.527,0.0855,105.69,200.33,290.74,1.511,0.108,0.569,0.08644,4.287,0.01031,94.16,53.57,164.16,-74.613,6.956,4.508,2.924
session_08_call_0016.wav,Protest & Distress,calf,trunk,acoustic,rumble,E019,,South Africa,08,32.778,0.678,6.348,-0.1522,128.11,191.54,330.74,2.997,0.356,0.353,0.06842,5.263,0.03688,118.76,49.91,208.88,-64.78,27.27,1.14,-1.142
session_08_call_0017.wav,Protest & Distress,subadult_male,feet,acoustic,bark,E007,,Botswana,08,33.784,2.295,4.545,0.188,118.19,184.2,294.42,2.251,0.515,0.242,0.11368,1.76,0.04785,128.91,46.55,193.68,-60.675,4.312,-4.097,-0.282
session_08_call_0018.wav,Courtship,adult_female,feet,acoustic,roar,E012,E024,Tanzania,08,19.947,2.392,4.751,0.205,91.61,133.43,250.27,5.488,0.054,0.413,0.08534,5.939,0.04493,77.81,56.32,90.58,-53.053,15.016,3.288,1.729
session_08_call_0019.wav,Conflict & Confrontation,calf,trunk,acoustic,rumble,E011,E008,Zimbabwe,08,26.201,1.507,8.133,0.2703,126.06,197.71,293.3,1.651,0.354,0.407,0.08072,3.292,0.0265,102.78,58.67,152.4,-55.861,16.048,1.91,5.157
session_08_call_0020.wav,Coalition Building,subadult_female,body,acoustic,rumble,E002,E008,Zimbabwe,08,18.926,2.046,11.639,-0.3342,97.9,171.41,278.86,3.012,0.311,0.704,0.0354,10.004,0.00222,64.67,66.41,114.8,-77.325,4.757,-3.008,0.666
session_09_call_0001.wav,Affiliative,subadult_male,trunk,acoustic,chirp,E009,,South Africa,09,15.215,2.731,8.32,0.5588,109.28,171.41,295.6,4.027,0.46,0.271,0.02521,8.367,0.00818,37.27,63.43,137.61,-73.865,3.644,-4.331,1.184
session_09_call_0002.wav,Calf Nourishment & Weaning,subadult_female,body,acoustic,rumble,E015,E013,Botswana,09,17.454,0.566,12.946,0.3989,94.09,163.76,304.28,1.208,0.161,0.656,0.0281,7.15,0.01861,43.77,72.81,107.71,-67.665,8.693,-2.638,5.033
session_09_call_0003.wav,Calf Reassurance & Protection,subadult_male,feet,acoustic,bark,E014,,Botswana,09,22.172,1.989,6.827,0.1681,81.47,164.7,269.89,4.176,0.058,0.201,0.02953,6.979,0.00984,58.65,90.24,104.4,-68.113,2.522,0.466,-2.8
session_09_call_0004.wav,Attentive,subadult_male,ears,acoustic,rumble,E009,E020,South Africa,09,15.845,2.578,5.072,0.2887,95.84,177.12,285.24,2.373,0.552,0.266,0.01337,11.075,0.02498,44.25,63.58,59.32,-90.119,12.036,2.076,-0.599
session_09_call_0005.wav,Attentive,subadult_male,trunk,visual,rumble,E009,E009,South Africa,09,12.359,0.612,14.602,0.1762,98.82,169.12,281.74,1.044,0.18,0.743,0.00946,11.008,0.00298,12.16,54.1,28.7,-59.648,14.378,-8.811,-4.541
session_09_call_0006.wav,Affiliative,subadult_female,ears,acoustic,roar,E015,,Botswana,09,13.3,1.104,5.749,-0.1902,90.19,170.65,255.71,3.095,0.199,0.415,0.01355,8.573,0.04295,51.55,60.66,61.22,-81.463,3.667,-0.194,-1.397
session_09_call_0007.wav,Attentive,subadult_male,trunk,acoustic,rumble,E009,E024,South Africa,09,14.847,1.304,3.485,-0.0676,104.25,167.29,289.02,1.836,0.097,0.448,0.0111,12.802,0.03693,67.27,45.78,61.26,-80.608,13.638,0.683,-4.172
session_09_call_0008.wav,Affiliative,calf,trunk,acoustic,bark,E010,,Tanzania,09,18.885,1.758,6.759,0.4239,97.83,179.84,265.28,1.856,0.201,0.788,0.01978,4.224,0.0149,44.54,64.24,114.08,-59.355,10.034,-3.075,-0.741
session_09_call_0009.wav,Affiliative,calf,mouth,acoustic,rumble,E010,E024,Tanzania,09,22.305,2.259,4.085,0.1908,104.15,185.26,277.92,3.025,0.217,0.726,0.01811,8.361,0.04258,84.03,52.5,205.25,-61.753,6.608,2.05,0.773
session_09_call_0010.wav,Maintenance,subadult_male,trunk,visual,trumpet,E009,E013,South Africa,09,13.696,2.423,5.061,0.8469,92.09,178.16,286.27,6.211,0.289,0.309,0.00709,12.561,0.03153,38.37,38.48,91.79,-77.154,2.56,4.342,-3.923
session_09_call_0011.wav,Aggressive,subadult_male,trunk,acoustic,rumble,E014,,Botswana,09,29.082,1.259,3.768,0.6361,99.54,167.88,286.17,2.635,0.401,0.74,0.03827,0.976,0.01056,99.03,60.75,216.06,-74.958,8.819,0.755,-2.112
session_09_call_0012.wav,Calf Reassurance & Protection,subadult_male,mouth,acoustic,rumble,E014,E011,Botswana,09,20.722,1.052,5.548,-0.5533,98.14,170.86,272.44,3.038,0.514,0.682,0.03019,3.011,0.04363,75.26,51.81,164.13,-75.06,6.558,1.433,5.343
session_09_call_0013.wav,Affiliative,calf,feet,acoustic,bark,E010,,Tanzania,09,22.406,2.527,4.048,-0.367,106.5,172.21,293.63,2.504,0.111,0.279,0.02385,5.984,0.03824,111.27,63.11,151.94,-60.441,11.813,-3.592,-7.315
session_09_call_0014.wav,Attentive,subadult_female,feet,acoustic,rumble,E015,E010,Botswana,09,12.514,2.171,14.708,0.7508,80.71,159.32,290.0,2.064,0.285,0.3,0.01227,12.723,0.04516,50.41,71.81,150.7,-67.802,10.221,-0.216,1.672
session_09_call_0015.wav,Affiliative,calf,mouth,visual,rumble,E010,E009,Tanzania,09,19.67,0.675,7.33,-0.333,98.0,188.88,245.87,1.832,0.46,0.609,0.01336,5.398,0.03228,85.77,78.4,133.56,-74.483,13.935,-2.793,-3.1
session_09_call_0016.wav,Conflict & Confrontation,subadult_male,ears,acoustic,rumble,E014,E013,Botswana,09,26.586,0.992,9.084,-0.3027,110.15,158.83,283.89,2.438,0.327,0.753,0.08841,0.326,0.01435,88.33,50.55,199.19,-63.292,7.76,0.582,-0.251
session_09_call_0017.wav,Affiliative,calf,feet,acoustic,trumpet,E010,,Tanzania,09,20.456,1.577,14.969,0.4428,110.08,180.87,311.58,1.961,0.462,0.282,0.01732,6.118,0.00182,77.11,73.21,138.02,-63.381,5.302,-4.382,4.842
session_09_call_0018.wav,Affiliative,calf,feet,acoustic,roar,E010,E002,Tanzania,09,20.452,1.022,7.312,-0.2965,108.89,175.85,289.35,1.987,0.329,0.764,0.0243,5.336,0.01258,71.74,67.93,103.12,-84.275,11.342,2.901,1.726
session_09_call_0019.wav,Conflict & Confrontation,subadult_male,body,visual,rumble,E009,,South Africa,09,24.543,1.535,10.87,0.8182,116.62,178.98,300.2,2.248,0.118,0.294,0.08863,2.745,0.01447,108.49,56.78,104.95,-65.13,8.367,-0.624,-0.875
session_09_call_0020.wav,Conflict & Confrontation,subadult_male,mouth,acoustic,bark,E009,E017,South Africa,09,25.296,0.813,2.302,-0.056,111.68,182.38,293.92,2.307,0.414,0.269,0.06163,1.074,0.02268,93.54,65.05,94.6,-53.072,6.956,0.673,2.563
session_10_call_0001.wav,Conflict & Confrontation,subadult_female,feet,visual,rumble,E008,E021,Botswana,10,26.703,2.65,14.996,0.9193,104.36,179.44,278.74,2.091,0.314,0.333,0.08807,0.76,0.03983,118.01,51.5,172.75,-66.105,2.216,-5.276,0.036
session_10_call_0002.wav,Affiliative,subadult_male,mouth,acoustic,rumble,E004,E021,South Africa,10,13.43,0.801,12.594,0.4231,88.29,158.77,276.79,3.592,0.534,0.485,0.01723,5.702,0.02476,34.91,54.32,77.95,-72.747,8.067,-0.07,-0.119
session_10_call_0003.wav,Protest & Distress,subadult_male,ears,acoustic,bark,E004,,South Africa,10,33.922,2.079,9.738,0.7349,112.05,187.01,277.58,1.995,0.411,0.615,0.0433,-0.283,0.01266,96.98,51.88,138.95,-68.912,-0.074,-4.072,3.601
session_10_call_0004.wav,Affiliative,subadult_male,ears,acoustic,rumble,E004,,South Africa,10,14.731,1.109,2.405,-0.3688,92.69,160.86,274.27,4.488,0.37,0.447,0.02727,5.537,0.04078,40.98,57.77,24.55,-67.872,13.331,2.034,-2.611
session_10_call_0005.wav,Conflict & Confrontation,subadult_male,ears,acoustic,bark,E004,E003,South Africa,10,24.917,2.798,6.62,-0.5995,98.51,167.78,295.3,2.413,0.388,0.331,0.07538,1.622,0.00917,81.64,64.41,135.55,-65.733,17.964,-0.687,3.538
session_10_call_0006.wav,Affiliative,calf,trunk,acoustic,rumble,E010,E007,Tanzania,10,19.59,0.992,7.687,-0.2228,88.72,172.93,285.56,2.543,0.385,0.461,0.02471,4.294,0.00225,66.67,52.25,137.56,-67.35,4.558,4.787,0.307
session_10_call_0007.wav,Protest & Distress,calf,ears,acoustic,rumble,E010,,Tanzania,10,36.08,1.102,14.986,0.5613,128.18,188.65,314.39,2.067,0.282,0.535,0.15194,0.092,0.01446,112.91,62.57,149.64,-56.363,5.232,1.482,-1.565
session_10_call_0008.wav,Aggressive,calf,body,acoustic,rumble,E013,E010,South Africa,10,26.414,2.059,6.467,-0.4149,106.15,155.29,298.77,1.895,0.132,0.41,0.09461,1.756,0.02949,104.98,62.55,138.96,-71.99,10.629,-1.638,-3.328
session_10_call_0009.wav,Protest & Distress,subadult_male,feet,acoustic,chirp,E004,E001,South Africa,10,30.216,1.359,10.365,0.2808,117.88,169.34,293.04,2.384,0.388,0.695,0.05684,1.799,0.01512,111.27,55.05,214.39,-77.375,9.671,-2.255,-2.032
session_10_call_0010.wav,Protest & Distress,calf,mouth,acoustic,trumpet,E010,,Tanzania,10,34.956,0.634,7.611,-0.3483,122.22,186.87,270.62,0.442,0.554,0.786,0.10906,0.386,0.01176,94.12,76.74,223.8,-65.876,5.33,-2.042,-3.572
session_10_call_0011.wav,Foraging & Comfort Technique,calf,ears,visual,rumble,E013,E021,South Africa,10,18.673,1.328,5.598,0.4124,86.01,178.94,290.67,3.908,0.052,0.395,0.00838,9.696,0.01579,32.33,48.76,112.26,-77.258,11.88,-7.233,-6.381
session_10_call_0012.wav,Protest & Distress,subadult_male,body,visual,rumble,E004,,South Africa,10,28.72,2.291,2.63,-0.3654,109.51,175.09,280.26,2.032,0.262,0.202,0.06855,2.258,0.04344,96.15,57.05,186.64,-82.593,14.455,-2.708,3.66
session_10_call_0013.wav,Conflict & Confrontation,calf,mouth,acoustic,roar,E010,E011,Tanzania,10,31.486,2.936,5.345,0.4239,111.37,171.9,282.21,1.293,0.079,0.758,0.12523,-1.722,0.02311,81.48,80.3,201.1,-60.419,3.299,-0.005,1.528
session_10_call_0014.wav,Affiliative,subadult_male,body,acoustic,rumble,E004,E003,South Africa,10,20.698,1.902,3.789,0.0183,94.8,177.75,274.75,3.11,0.273,0.443,0.01859,7.308,0.01002,105.37,65.85,156.32,-71.25,6.461,2.616,0.514
session_10_call_0015.wav,Conflict & Confrontation,subadult_female,feet,acoustic,roar,E008,E016,Botswana,10,25.892,1.004,5.356,-0.4683,105.5,172.38,262.52,1.339,0.285,0.316,0.10246,0.025,0.00859,86.98,31.3,135.96,-58.422,1.591,0.451,4.756
session_10_call_0016.wav,Conflict & Confrontation,calf,body,acoustic,roar,E013,E023,South Africa,10,26.357,2.649,4.311,-0.3236,109.52,167.23,253.38,0.924,0.16,0.267,0.09477,0.754,0.01605,54.46,49.01,198.8,-48.967,13.632,-0.368,-1.296
session_10_call_0017.wav,Conflict & Confrontation,calf,ears,acoustic,trumpet,E010,E013,Tanzania,10,31.234,0.731,2.159,-0.0302,133.16,170.77,294.23,1.603,0.188,0.408,0.09297,-1.805,0.02041,119.55,63.28,210.21,-53.082,14.685,0.285,-3.515
session_10_call_0018.wav,Advertisement & Attraction,subadult_male,trunk,visual,rumble,E004,,South Africa,10,27.991,2.006,11.956,-0.7348,102.45,170.74,265.01,4.994,0.432,0.6,0.06082,3.941,0.01764,82.31,71.96,203.31,-61.192,14.628,-7.909,4.062
session_10_call_0019.wav,Foraging & Comfort Technique,calf,feet,acoustic,bark,E013,E016,South Africa,10,17.401,2.383,9.743,-0.2708,108.07,160.04,275.2,2.627,0.128,0.74,0.01416,9.859,0.02196,76.68,68.22,146.61,-70.175,26.206,4.218,0.975
session_10_call_0020.wav,Avoidance,subadult_male,feet,acoustic,trumpet,E007,E020,Botswana,10,27.182,1.041,4.456,-0.7437,116.74,191.0,311.6,1.532,0.562,0.537,0.05811,2.549,0.02372,109.95,52.47,197.99,-57.542,6.903,2.361,-1.983
session_11_call_0001.wav,Calf Reassurance & Protection,subadult_female,mouth,visual,rumble,E015,E006,Botswana,11,13.403,0.909,6.306,-0.3828,97.58,182.33,285.29,2.098,0.131,0.412,0.03092,10.435,0.03949,46.07,66.2,96.31,-79.429,5.952,3.953,3.575
session_11_call_0002.wav,Aggressive,subadult_female,ears,acoustic,roar,E008,,Botswana,11,24.283,1.567,14.271,-0.0886,103.34,181.69,291.48,2.16,0.578,0.362,0.09667,-0.11,0.02733,68.18,60.22,210.81,-51.678,5.929,2.106,1.676
session_11_call_0003.wav,Courtship,adult_female,mouth,acoustic,rumble,E012,,Tanzania,11,19.402,0.659,11.619,0.1575,95.72,155.88,263.81,4.838,0.103,0.58,0.03998,4.55,0.01118,77.99,59.7,93.82,-67.93,14.957,-3.308,-0.014
